date,username,text,label,clean_textdisplay,label_predicted,confidence,review_status,review_notes,reviewer_name,review_date,additional_info_1,additional_info_2,additional_info_3,additional_info_4,additional_info_5,,,,,,,,,,,,
2025-11-02 19:39:29+00:00,@tastopiiya999,"Big data dan demand market fakta angka yg berbicara, lu ngebacot gede Sono sini, klo demand mobil listrik kecil yaa mau gmna?? Rugi?? Syukurinn😂😂 lu sembah&quot; dah tuh mobil listrik cina🤣",0,big data dan demand market fakta angka yg berbicara lu ngebacot gede sono sini klo demand mobil listrik kecil yaa mau gmna rugi syukurinn lu sembahquot dah tuh mobil listrik cina,Negatif,0.97,ok,,,,,,,,,,,,
2025-10-29 12:39:42+00:00,@gannitarigan2443,"⁠@khususX<br>1. justru karena dr mobil itu mekanik dia paham akan kebutuhan masyarakat umum sehingga masyarakat tau mana mobil hobi mana mobil dengan embel” hemat, Dia tidak punya kepentingan untuk jelek”in atau bagus”in EV VEHICLE tddak seperti influencer otomotif. <br>2. Hampir rata” merek mobil luxury tidak berfokus pada EV. Karena buyer di kelas mereka tidak suka dgn EV, mereka suka dgn mobil ICE karena lebih ada seni &amp; kelasnya. Mereka menikmati raungan dari mesinnya. Langkah yg diambil porsche gaada impactnya ke user/buyer diluar segmentasi pasarnya.<br>3. Tesla 2008 salah satu pencetus EV VEHICLE tpi harus di ingat semakin banyak EV keluar baik itu dari USA, Chine, dsb. Masyarakat/konsumen paham bahwa EV CAR tidak untuk ramah lingkungan, tidak untuk menghemat maintenance, &amp; aftermarket price yg jeblok.<br>4. Ev car untuk green energy hanya ilusi sementara, karena baterainya tetap dari hasil tambang &amp; untuk maintenancenya ketika baterai itu drop secara kalkulasi hampir sama dengan mobil ICE. Bahkan  sampe ke afterpricenya.<br>5. Cycle EV CAR ga di desain untuk digunakan 10 tahun ke atas<br>6. Untuk safety pernah liat berita CEO Big company yg tewas dengan EV CAR nya. Karena EV CAR nya tiba” out of control/ di hack???",0,br justru karena dr mobil itu mekanik dia paham akan kebutuhan masyarakat umum sehingga masyarakat tau mana mobil hobi mana mobil dengan embel hemat dia tidak punya kepentingan untuk jelekin atau bagusin electric vehicle vehicle tddak seperti influencer otomotif br hampir rata merek mobil luxury tidak berfokus pada electric vehicle karena buyer di kelas mereka tidak suka dgn electric vehicle mereka suka dgn mobil ice karena lebih ada seni amp kelasnya mereka menikmati raungan dari mesin langkah yg diambil porsche gaada impactnya ke userbuyer diluar segmentasi pasarnyabr tesla salah satu pencetus electric vehicle vehicle tpi harus di ingat semakin banyak electric vehicle keluar baik itu dari usa chine dsb masyarakatkonsumen paham bahwa electric vehicle car tidak untuk ramah lingkungan tidak untuk menghemat maintenance amp aftermarket price yg jeblokbr electric vehicle car untuk green energi hanya ilusi sementara karena baterainya tetap dari hasil tambang amp untuk maintenancenya ketika baterai itu drop secara kalkulasi hampir sama dengan mobil ice bahkan sampe ke afterpricenyabr cycle electric vehicle car ga di desain untuk digunakan tahun ke atasbr untuk keamanan pernah liat berita ceo big company yg tewas dengan electric vehicle car nya karena electric vehicle car nya tiba out of control di hack,Negatif,0.98,ok,,,,,,,,,,,,
2025-11-11 05:37:22+00:00,@TUHANbukanorangARAB,​​@mazbee3274<br>Makanya belajar sejarah. <br>Teknologi Baghdad Battery dikembangkan tahun berapa? <br>Listrik dikembangkan tahun berapa? <br>Mobil listrik dikembangkan tahun berapa? <br>Jauh sebelum Ford Motor memproduksi Model T. <br>Lalu mengapa pemerintahan dunia malah lebih mengutamakan Mobil Bensin? <br>Karena perusahaan minyak bayar kepada pemerintah agar kebijakan negara memprioritaskan infrastruktur untuk mobil bensin.<br>Dan hasilnya polusi udara di perkotaan yang mengakibatkan berbagai penyakit terhadap masyarakat kota.,1,brmakanya belajar sejarah brteknologi baghdad baterai dikembangkan tahun berapa brlistrik dikembangkan tahun berapa mobil listrik dikembangkan tahun berapa brjauh sebelum ford motor memproduksi model t brlalu mengapa pemerintahan dunia malah lebih mengutamakan mobil bensin brkarena perusahaan minyak bayar kepada pemerintah agar kebijakan negara memprioritaskan infrastruktur untuk mobil bensin hasilnya polusi udara di perkotaan yang mengakibatkan berbagai penyakit terhadap masyarakat kota,Negatif,0.93,ok,,,,,,,,,,,,
2025-10-28 03:51:52+00:00,@geekarch_pc.id_,Bro tim lw coba di fact check dlu deh narasumbernya<br>300kg lithium untuk 1 ev? Batere ev cuma jadi landfill ga bisa direcycle?,0,bro tim lw coba di fact check dlu deh narasumbernyabrkg lithium untuk electric vehicle baterai electric vehicle cuma jadi landfill ga bisa direcycle,Negatif,0.92,ok,,,,,,,,,,,,
2025-10-25 14:09:02+00:00,@apinnobita618,"buat sekarang minimal ad 2 mobil, mesin conventional buat mobil pertama, mobil listrik buat mobil ke 2.... klo buat mobil pertama si lum recommend.... jd yg wa tanggap belum buat sekarang.... klo nnt ud ad kejelasan, harga batre, safety dll br bole jd mobil pertama...",1,buat sekarang minimal ad mobil mesin conventional buat mobil pertama mobil listrik buat mobil ke klo buat mobil pertama si lum recommend jd yg wa tanggap belum buat sekarang klo nnt ud ad kejelasan harga baterai keamanan dll br bole jd mobil pertama,Negatif,0.92,ok,,,,,,,,,,,,
2025-10-31 10:58:10+00:00,@jevriardiansyah8525,"Bukan mainn ada yang punya dokter mobil juga.. koh lung lung riset mobil listrik sampai ke luar negeri juga tuh, dia masih belum suka mobil listrik, kalo hybrid dia udah punya Innova Zenix",0,bukan mainn ada yang punya dokter mobil juga koh lung lung riset mobil listrik sampai ke luar negeri juga tuh dia masih belum suka mobil listrik kalo mobil hybrid dia udah punya innova zenix,Negatif,0.68,"sudah_review
negatif",,,,,,,,,,,,
2025-10-30 16:32:47+00:00,@jakkanath,"Buset gilakkkk makin banyak aja ini buzzer mobil listrik di kolom2 komen bjir. Ga paham lagi gua, bumi udah perlahan-lahan diancurin gini masih aja pada nipu dan omong kosong. Ternaknya Bahlil dan Luhut kali yak mereka semua?",0,buset gilakk makin banyak aja ini buzzer mobil listrik di kolom komen bjir ga paham lagi gua bumi udah perlahanlahan diancurin gini masih aja pada nipu dan omong kosong ternaknya bahlil dan luhut kali yak mereka semua,Negatif,0.98,ok,,,,,,,,,,,,
2025-10-30 04:35:15+00:00,@maribermunajat6730,"Coba anda tanya ke warga Konawe atau Maluku Selatan. Trus bilang mobil listrik ramah lingkungan gak ada yang percaya. Agar menghasilkan udara bersih di kota2 besar yang memakai mobil listrik, harga yang harus dibayar lingkungan dekat pertambangan rusak parah. Yang artinya orang kampung juga yang jadi korban.",0,coba anda tanya ke warga konawe atau maluku selatan trus bilang mobil listrik ramah lingkungan gak ada yang percaya agar menghasilkan udara bersih di kota besar yang memakai mobil listrik harga yang harus dibayar lingkungan dekat pertambangan rusak parah yang artinya orang kampung juga yang jadi korban,Negatif,0.98,ok,,,,,,,,,,,,
2025-12-20 02:10:03+00:00,@Hermanito812,cuma pingin dengar teori asbun soal mobil listrik<br>btw Venezuela (stock vosil energi terbesar dunia) sekarang udah di invasi sama US<br>dan tau depan bbm naik<br>selamat ya buat para agen mobil jepang<br>kalian menyumbang devisit anggaran karna subsidi bbm membengkak<br>ini kan yg kalian mau 😊,2,cuma pingin dengar teori asbun soal mobil listrikbrbtw venezuela stock vosil energi terbesar dunia sekarang udah di invasi sama usbrdan tau depan bahan bakar minyak naikbrselamat ya buat para agen mobil jepangbrkalian menyumbang devisit anggaran karna bantuan pemerintah bahan bakar minyak membengkakbrini kan yg kalian mau,Negatif,0.93,ok,,,,,,,,,,,,
2025-11-08 22:17:02+00:00,@ikhsanmasfufah7989,Dari dulu sampai sekarang 500 abad lamanya indondesa dijajah finansial secara halus..mulai pajak kendaraan mobil muahal termahal di dunia..dan dampaknya koruptor trtinggi didunia urutan 99 dari 100..wkwkwk..udah rakyat disuruh bayar pajak Mobil katakanlah 4jt..itu keringat kita bro kkerja dibanting banting2..nyawa..😅 udah skandal beli mobil tapi nyediain biaya buat 10.000 spre part dan biaya Maintenance lainyaa..capek iya kantong masyarakat indonesia dikuras habis nga terasa..😅😅 bansai...hidup penjajah ..😅😅 mending. Smaa sama fifty fifty gambling jangka panjang jangka proses mending lebih hematan mobil listrik lah..orang normal..😂😂😊,2,dari dulu sampai sekarang abad lamanya indondesa dijajah finansial secara halus mulai pajak kendaraan mobil muahal termahal di dunia dan dampaknya koruptor trtinggi didunia urutan dari wkwkwkudah rakyat disuruh bayar pajak mobil katakanlah jtitu keringat kita bro kkerja dibanting bantingnyawa udah skandal beli mobil tapi nyediain biaya buat spre part dan biaya maintenance lainyaacapek iya kantong masyarakat indonesia dikuras habis nga terasa bansaihidup penjajah mending smaa sama fifty fifty gambling jangka panjang jangka proses mending lebih hematan mobil listrik lahorang normal,Negatif,0.74,"sudah_review
negatif",,,,,,,,,,,,
2025-10-26 19:57:33+00:00,@gannitarigan2443,"Dari podcast ini terlihat fitra, mobi, dkk. Promosi mobil listrik itu bullshit &amp; mereka dibayar untuk meningkatkan citra positif dari ev vehicle",1,dari podcast ini terlihat fitra mobi dkk promosi mobil listrik itu bullshit amp mereka dibayar untuk meningkatkan citra positif dari electric vehicle vehicle,Negatif,0.98,ok,,,,,,,,,,,,
2025-10-29 13:21:43+00:00,@iamacat9658,"​​@BomerzzTapi di point satu, masnya bilang &#39;yes&#39; EV lebih tidak berpolusi daripada mobil bensin. Nah, sekarang saya tanya &#39;yes or no&#39; listrik untuk ngecarge mobil ev pakai batubara yang polusinya lebih parah daripada bensin? Kenapa lari ke hidrogen?? 😅",0,di point satu masnya bilang yes electric vehicle lebih tidak berpolusi daripada mobil bensin nah sekarang saya tanya yes or no listrik untuk ngecarge mobil electric vehicle pakai batubara yang polusinya lebih parah daripada bensin kenapa lari ke hidrogen,Negatif,0.96,ok,,,,,,,,,,,,
2025-10-31 14:01:24+00:00,@gdarya2352,"dipikir kebelakang belakangnya EV dari pembuatan batrenya pkk diesel belum ngeruknya memang tidak ramah lingkungan, dan memang bener Hidrogen car beneran ramah lingkungan",0,dipikir kebelakang belakangnya electric vehicle dari pembuatan baterai pkk mesin diesel belum ngeruknya memang tidak ramah lingkungan dan memang bener hidrogen car beneran ramah lingkungan,Negatif,0.84,ok,,,,,,,,,,,,
2025-10-25 12:37:49+00:00,@Henzo-e1e,"Dokter mobil kan basicnya mekanik mesin mobil, otomatis jelas membela mobil bensin,karena klo mobil semua berubah jadi listrik. Mereka akan kehilangan job, atau keahlian mereka jd tidak relevan lagi karena pada beralih ke listrik",9,dokter mobil kan basicnya mekanik mesin mobil otomatis jelas membela mobil bensinkarena klo mobil semua berubah jadi listrik mereka akan kehilangan job atau keahlian mereka jd tidak relevan lagi karena pada beralih ke listrik,Negatif,0.93,ok,,,,,,,,,,,,
2025-10-28 17:01:39+00:00,@juragan88suksessejahtera48,"Dokter mobil konsisten anti mobil listrik, ya wajar aja sih kalo semua pake mobil listrik bengkel doi sepi cuy 😅<br>Lebih percaya opininya fitra eri tentang mobil listrik doi sangat independen karena tidak ada konflik kepentingan dan yg jelas doi tidak punya bengkel😅",1,dokter mobil konsisten anti mobil listrik ya wajar aja sih kalo semua pake mobil listrik bengkel doi sepi cuy brlebih percaya opininya fitra eri tentang mobil listrik doi sangat independen karena tidak ada konflik kepentingan dan yg jelas doi tidak punya bengkel,Negatif,0.95,ok,,,,,,,,,,,,
2025-10-27 04:13:17+00:00,@fatchkeyrachman,"Ev =batterey = raw material,<br>ICE = BBM .= Fosil<br>Hybrid = batterey + fossil<br>Hydrogen .= Muahal<br>Apa daya cuma bisa liat reviewer mobil, 😂",0,electric vehicle batterey raw materialbrice bahan bakar minyak fosilbrhybrid batterey fossilbrhydrogen muahalbrapa daya cuma bisa liat pengulas mobil,Negatif,0.92,ok,,,,,,,,,,,,
2025-11-10 02:31:36+00:00,@michaeljudianto1924,EV China agak kurang yah… Mereka murah krn ga bayar pajak aja skrg..,0,electric vehicle china agak kurang yah mereka murah krn ga bayar pajak aja skrg,Negatif,0.91,ok,,,,,,,,,,,,
2025-10-30 03:45:08+00:00,@LeeryWeasel376,"EV gamungkin menguasai pasar indo, apalagi dgn infrastruktur EV yg masi kurang. pilihan terbaik utk market indo ya cuma hybrid.",0,electric vehicle gamungkin menguasai pasar indo apalagi dgn infrastruktur electric vehicle yg masi kurang pilihan terbaik utk market indo ya cuma mobil hybrid,Negatif,0.96,ok,,,,,,,,,,,,
2025-11-01 09:26:27+00:00,@jagal8412,EV itu 💩<br>Gorengannya youtuber otomotif 3 serangkai,0,electric vehicle itu brgorengannya youtuber otomotif serangkai,Negatif,0.78,ok,,,,,,,,,,,,
2025-11-04 04:50:40+00:00,@Kaniskala,"gak juga banyak orang yang udah ngendarain EV pada gak suka, kalo elu petrol head semenjak lama, sensasi berkendara mobil ICE lebih disukai",0,gak juga banyak orang yang udah ngendarain electric vehicle pada gak suka kalo elu petrol head semenjak lama sensasi berkendara mobil ice lebih disukai,Negatif,0.88,ok,,,,,,,,,,,,
2025-11-04 10:35:13+00:00,@Sierivazt,HANYA ORANG BODOH YANG RIBUT MASALAH MOBIL LISTRIK DAN BENSIN... LEBIH BAIK RIBUT BAGAIMANA CARA MEMPERBANYAK TRANPORTASI  UMUM DAN MENGURANGI KENDARAAN PRIBADI.. BIKIN NARASI DI SATU SISI DOANG.. MEREKA CUMA IKUT JUAL PRODUK MASING-MASING... KALAU MEMANG PRO LINGKUNGAN.. STOP KENDARAAN PRIBADI UTAMAKAN PERBANYAK TRANPORTASI UMUM... GINI AMAT HIDUP DI INDONESIA.. BANYAK ORANG PINTAR BICARA. PINTAR BIKIN NARASI. TAPI ISINYA SAMA SAJA TIDAK MENGURANGI DAMPAK LINGKUNGAN..,1,hanya orang bodoh yang ribut masalah mobil listrik dan bensin lebih baik ribut bagaimana cara memperbanyak tranportasi umum dan mengurangi kendaraan pribadi bikin narasi di satu sisi doang mereka cuma ikut jual produk masingmasing kalau memang pro lingkungan stop kendaraan pribadi utamakan perbanyak tranportasi umum gini amat hidup di indonesia banyak orang pintar bicara pintar bikin narasi tapi isinya sama saja tidak mengurangi dampak lingkungan,Negatif,0.92,ok,,,,,,,,,,,,
2025-11-02 15:51:39+00:00,@vickyyudiska,"Harus denger jg dr narasumber yg pro mobil listrik, biar adil.. &amp; jgn lupa,, narasumber di video ini punya usaha dibidang otomotif jg, jd rasanya agak kurang netral aja, apa benar 100% omongan mereka gak ada pengaruh atau &quot;mengamankan&quot; bisnis si narasumber..",9,harus denger jg dr narasumber yg pro mobil listrik biar adil amp jgn lupa narasumber di video ini punya usaha dibidang otomotif jg jd rasanya agak kurang netral aja apa benar omongan mereka gak ada pengaruh atau quotmengamankanquot bisnis si narasumber,Negatif,0.91,ok,,,,,,,,,,,,
2025-10-28 15:51:32+00:00,@Yenhongsin77,"harusnya efisiensinya yang bagus itu 70% artinya yang hilang 30%. Tapi kenyataannya source energi buat produksi listrik untuk elektrolisis juga pasti dibawah 100%. Kemudian ketika hidrogen di pakai untuk menjalankan diubah jadi energi kinetik juga berkurang, mungkin akhirnya di kisaran sekitar 30%.<br>Aku prediksi sih, Jepang itu failing country, talent terlalu dikit, juga sebelum merubah culture perusahaannya, akan susah jadi relevan di future setidaknya satu dekade depan.",0,harusnya efisiensinya yang bagus itu artinya yang hilang tapi kenyataannya source energi buat produksi listrik untuk elektrolisis juga pasti dibawah kemudian ketika hidrogen di pakai untuk menjalankan diubah jadi energi kinetik juga berkurang mungkin akhirnya di kisaran sekitar braku prediksi sih jepang itu failing country talent terlalu dikit juga sebelum merubah culture perusahaannya akan susah jadi relevan di future setidaknya satu dekade depan,Negatif,0.93,ok,,,,,,,,,,,,
2026-01-04 17:55:28+00:00,@zainuddinfata7005,He dokter mobil. Kl gak suka sama mobil ev gak usah banyak bacot. Semua videomu slalu menjelek2an mobil ev. Karna kl ev pada masanya bengkelmu gak bakalan laku. Cuma itu ketakutanmu,0,he dokter mobil kl gak suka sama mobil electric vehicle gak usah banyak bacot semua videomu slalu menjelekan mobil electric vehicle karna kl electric vehicle pada masanya bengkelmu gak bakalan laku cuma itu ketakutanmu,Negatif,0.97,ok,,,,,,,,,,,,
2025-11-04 23:59:23+00:00,@alexwijaya5286,Hidrogen mahal.untuk menghasilkan hidrogen mesti pakai listrik.kayak kita kemana bawa bom.klo tabrakan bisa meledak.ada kelebihan d kekurangan.,1,hidrogen mahaluntuk menghasilkan hidrogen mesti pakai listrikkayak kita kemana bawa bomklo tabrakan bisa meledakada kelebihan d kekurangan,Negatif,0.98,ok,,,,,,,,,,,,
2025-11-06 08:04:17+00:00,@GalungArt,"Hidrogen yg sekarang masih banyak di ekstrak dari bahan non air, bisa dari batu bara juga kalau gk salah, ada lho pabrik daur ulang baterai, seperti nya narasumber lebih ke menyudutkan mobil listrik deh, tidak berimbang datanya.",1,hidrogen yg sekarang masih banyak di ekstrak dari bahan non air bisa dari batu bara juga kalau gk salah ada lho pabrik daur ulang baterai seperti nya narasumber lebih ke menyudutkan mobil listrik deh tidak berimbang datanya,Negatif,0.89,ok,,,,,,,,,,,,
2025-11-10 02:11:44+00:00,@ChandraEdogawa,"Ini si dokter mobil terlalu tidak suka BEV sehingga tidak fair membandingkan antara BEV dengan ICE.<br><br>Katanya BEV lebih polusi daripada ICE, terutama produksi baterainya. Lalu katanya pasti ganti baterai minimal tiap 7 tahun sekali, setelah itu baterai jadi limbah. Selain itu juga ada polusi batu bara untuk menghasilkan listrik PLN. Masalahnya, cuma itu doang sumber polusi yang dibahas.<br><br>Padahal di kendaraan ICE, nambang minyak itu polusi, kilang minyak juga polusi, distribusi minyak juga polusi. Minyaknya tidak cuma BBM tapi juga oli. Konsumsi BBMnya tiap hari, sedangkan konsumsi olinya tiap bulan sekali. Belum lagi nambang biji besi. Belum lagi pecinta asap knalpot cumi. Belum lagi saat macet-macetan juga ngumpulin polusi. Kalau terjadi hujan beracun yang salah siapa?<br><br>Mereka justru menjagokan kendaraan hidrogen sebagai kendaraan non polusi, padahal saya dapat info bahwa produksi hidrogen dari gas alam metana pasti melepaskan banyak sekali CO2.<br><br>Kelihatan banget tuh si dokter mobil sebenarnya kurang literasi tapi sotoy.",0,ini si dokter mobil terlalu tidak suka battery electric vehicle sehingga tidak fair membandingkan antara battery electric vehicle dengan icebrbrkatanya battery electric vehicle lebih polusi daripada ice terutama produksi baterainya lalu katanya pasti ganti baterai minimal tiap tahun sekali setelah itu baterai jadi limbah selain itu juga ada polusi batu bara untuk menghasilkan listrik pln masalahnya cuma itu doang sumber polusi yang dibahasbrbrpadahal di kendaraan ice nambang minyak itu polusi kilang minyak juga polusi distribusi minyak juga polusi minyaknya tidak cuma bahan bakar minyak tapi juga oli konsumsi bbmnya tiap hari sedangkan konsumsi olinya tiap bulan sekali belum lagi nambang biji besi belum lagi pecinta asap knalpot cumi belum lagi saat macetmacetan juga ngumpulin polusi kalau terjadi hujan beracun yang salah siapabrbrmereka justru menjagokan kendaraan hidrogen sebagai kendaraan non polusi padahal saya dapat info bahwa produksi hidrogen dari gas alam metana pasti melepaskan banyak sekali cobrbrkelihatan banget tuh si dokter mobil sebenarnya kurang literasi tapi sotoy,Negatif,0.97,ok,,,,,,,,,,,,
2025-10-28 21:39:10+00:00,@deeinmann,"inilah fatamorgananya... EV, jangan fokus ke &quot;tidak ramah lingkungan&quot;... karena, akan ada sejuta alasan untuk mengklarifikasinya!!!<br>tapi, perhatikan potensi korupsi mega proyeknya!!!",0,inilah fatamorgananya electric vehicle jangan fokus ke quottidak ramah lingkunganquot karena akan ada sejuta alasan untuk mengklarifikasinyabrtapi perhatikan potensi korupsi mega proyeknya,Negatif,0.95,ok,,,,,,,,,,,,
2025-10-25 16:44:54+00:00,@mrroy2658,Inti nya yg punya bengkel tkut ga laku. Yg mkirin rugi nya mobil listrik. Duitnya masih blom siap untuk terima rugi nya,1,inti nya yg punya bengkel tkut ga laku yg mkirin rugi nya mobil listrik duitnya masih blom siap untuk terima rugi nya,Negatif,0.93,ok,,,,,,,,,,,,
2025-11-01 09:45:16+00:00,@rahmathidayat-yp6mb,Intinya beli mobil listrik di Indo jgan sampai di atas 300juta kalau 100-200an pakai aja sampai semaksimal mungkin baru gak rugi2 bgt,0,intinya beli mobil listrik di indo jgan sampai di atas juta kalau an pakai aja sampai semaksimal mungkin baru gak rugi bgt,Negatif,0.88,ok,,,,,,,,,,,,
2025-10-29 21:04:46+00:00,@AGEnews2008,Intinya jika kalian membeli mobil listrik berati kalian juga ikut merusak sebagian lingkungan milik orang lain,1,intinya jika kalian membeli mobil listrik berati kalian juga ikut merusak sebagian lingkungan milik orang lain,Negatif,0.96,ok,,,,,,,,,,,,
2025-11-03 08:13:14+00:00,@ahmadfirdaus9339,Intinya mas rata2 Warga Indonesia belum percaya sm brand Cina dan masih percaya sm brand Japan trus belum siap pake EV,0,intinya mas rata warga indonesia belum percaya sm brand cina dan masih percaya sm brand japan trus belum siap pake electric vehicle,Negatif,0.93,ok,,,,,,,,,,,,
2025-10-27 02:31:47+00:00,@dendyprayuda-n3r,"Itulah pentingnya ilmu pengetahuan, anak teknik pasti tahu mana yg lebih bagus. Dan ini sdah saya pelajari dr tahun 2008. bnyak yg ngerasa mobil listrik ramah lingkungan, padahal cuma mindahin polusi dari mobil lu ke pembangkit listrik, dan pembangkit listrik di Konoha di dominasi dr batu bara.",16,itulah pentingnya ilmu pengetahuan anak teknik pasti tahu mana yg lebih bagus dan ini sdah saya pelajari dr tahun bnyak yg ngerasa mobil listrik ramah lingkungan padahal cuma mindahin polusi dari mobil lu ke pembangkit listrik dan pembangkit listrik di konoha di dominasi dr batu bara,Negatif,0.98,ok,,,,,,,,,,,,
2025-11-04 13:45:08+00:00,@tastopiiya999,"​@Kaniskala iya kebetulan penguasa otomatif diindo si jepang, jadi mantap dah full ev banyak resikonya, msh worth it ngembangin hidrogen😁",0,iya kebetulan penguasa otomatif diindo si jepang jadi mantap dah full electric vehicle banyak resikonya msh worth it ngembangin hidrogen,Negatif,0.74,"sudah_review
negatif",,,,,,,,,,,,
2025-10-30 06:00:24+00:00,@MuhamadHamdan-dk9xo,"jadi terbuka wawasan terkait mobil listrik, ternyata tidak se-indah yg di promosikan :D",0,jadi terbuka wawasan terkait mobil listrik ternyata tidak seindah yg di promosikan d,Negatif,0.96,ok,,,,,,,,,,,,
